"Time (CET)","Day-ahead Total Load Forecast [MW] - United Kingdom (UK)","Actual Total Load [MW] - United Kingdom (UK)"
"07.09.2015 15:30 - 07.09.2015 16:00","41267","42024"
"07.09.2015 16:00 - 07.09.2015 16:30","41081","42353"
"07.09.2015 16:30 - 07.09.2015 17:00","41152","41896"
"07.09.2015 17:00 - 07.09.2015 17:30","41727","42587"
"07.09.2015 17:30 - 07.09.2015 18:00","42410","42942"
"07.09.2015 18:00 - 07.09.2015 18:30","42883","44228"
"07.09.2015 18:30 - 07.09.2015 19:00","42926","43713"
"07.09.2015 19:00 - 07.09.2015 19:30","42665","43570"
"07.09.2015 19:30 - 07.09.2015 20:00","42285","43112"
"07.09.2015 20:00 - 07.09.2015 20:30","41553","42663"
"07.09.2015 20:30 - 07.09.2015 21:00","41113","42351"
"07.09.2015 21:00 - 07.09.2015 21:30","41322","42681"
"07.09.2015 21:30 - 07.09.2015 22:00","41048","43698"
"07.09.2015 22:00 - 07.09.2015 22:30","39589","42758"
"07.09.2015 22:30 - 07.09.2015 23:00","37756","41080"
"07.09.2015 23:00 - 07.09.2015 23:30","35844","39262"
"07.09.2015 23:30 - 08.09.2015 00:00","33576","37112"
"08.09.2015 00:00 - 08.09.2015 00:30","31240","34539"
"08.09.2015 00:30 - 08.09.2015 01:00","29211","31513"
"08.09.2015 01:00 - 08.09.2015 01:30","27646","29474"
"08.09.2015 01:30 - 08.09.2015 02:00","26481","28027"
"08.09.2015 02:00 - 08.09.2015 02:30","26351","27068"
"08.09.2015 02:30 - 08.09.2015 03:00","26085","26775"
"08.09.2015 03:00 - 08.09.2015 03:30","25437","26643"
"08.09.2015 03:30 - 08.09.2015 04:00","25101","26214"
"08.09.2015 04:00 - 08.09.2015 04:30","24871","25970"
"08.09.2015 04:30 - 08.09.2015 05:00","24820","25758"
"08.09.2015 05:00 - 08.09.2015 05:30","24738","25688"
"08.09.2015 05:30 - 08.09.2015 06:00","24785","25695"
"08.09.2015 06:00 - 08.09.2015 06:30","24938","25903"
"08.09.2015 06:30 - 08.09.2015 07:00","25714","26622"
"08.09.2015 07:00 - 08.09.2015 07:30","26921","27790"
"08.09.2015 07:30 - 08.09.2015 08:00","29576","31563"
"08.09.2015 08:00 - 08.09.2015 08:30","32057","34771"
"08.09.2015 08:30 - 08.09.2015 09:00","35748","38594"
"08.09.2015 09:00 - 08.09.2015 09:30","37939","40987"
"08.09.2015 09:30 - 08.09.2015 10:00","39226","42336"
"08.09.2015 10:00 - 08.09.2015 10:30","39569","42577"
"08.09.2015 10:30 - 08.09.2015 11:00","40343","42982"
"08.09.2015 11:00 - 08.09.2015 11:30","40900","43463"
"08.09.2015 11:30 - 08.09.2015 12:00","41166","43472"
"08.09.2015 12:00 - 08.09.2015 12:30","41436","44254"
"08.09.2015 12:30 - 08.09.2015 13:00","41662","44731"
"08.09.2015 13:00 - 08.09.2015 13:30","41915","44740"
"08.09.2015 13:30 - 08.09.2015 14:00","42036","44330"
"08.09.2015 14:00 - 08.09.2015 14:30","41815","44590"
"08.09.2015 14:30 - 08.09.2015 15:00","41566","44249"
"08.09.2015 15:00 - 08.09.2015 15:30","41284","43803"
"08.09.2015 15:30 - 08.09.2015 16:00","41047","43381"
"08.09.2015 16:00 - 08.09.2015 16:30","40840","42896"
"08.09.2015 16:30 - 08.09.2015 17:00","40855","42720"
"08.09.2015 17:00 - 08.09.2015 17:30","41338","43063"
"08.09.2015 17:30 - 08.09.2015 18:00","42159","43596"
"08.09.2015 18:00 - 08.09.2015 18:30","42781","44106"
"08.09.2015 18:30 - 08.09.2015 19:00","42906","44364"
"08.09.2015 19:00 - 08.09.2015 19:30","42663","44133"
"08.09.2015 19:30 - 08.09.2015 20:00","42202","43812"
"08.09.2015 20:00 - 08.09.2015 20:30","41739","43618"
"08.09.2015 20:30 - 08.09.2015 21:00","41019","43651"
"08.09.2015 21:00 - 08.09.2015 21:30","41151","44154"
"08.09.2015 21:30 - 08.09.2015 22:00","41913","44057"
"08.09.2015 22:00 - 08.09.2015 22:30","40796","43038"
"08.09.2015 22:30 - 08.09.2015 23:00","39424","41357"
"08.09.2015 23:00 - 08.09.2015 23:30","37447","39539"
"08.09.2015 23:30 - 09.09.2015 00:00","35347","37130"
"09.09.2015 00:00 - 09.09.2015 00:30","32835","34586"
"09.09.2015 00:30 - 09.09.2015 01:00","30547","31817"
"09.09.2015 01:00 - 09.09.2015 01:30","28480","29251"
"09.09.2015 01:30 - 09.09.2015 02:00","27144","27886"
"09.09.2015 02:00 - 09.09.2015 02:30","26142","26937"
"09.09.2015 02:30 - 09.09.2015 03:00","25808","26521"
"09.09.2015 03:00 - 09.09.2015 03:30","25535","26288"
"09.09.2015 03:30 - 09.09.2015 04:00","25167","26139"
"09.09.2015 04:00 - 09.09.2015 04:30","24907","25756"
"09.09.2015 04:30 - 09.09.2015 05:00","24807","25651"
"09.09.2015 05:00 - 09.09.2015 05:30","24814","25568"
"09.09.2015 05:30 - 09.09.2015 06:00","24875","25680"
"09.09.2015 06:00 - 09.09.2015 06:30","25347","25845"
"09.09.2015 06:30 - 09.09.2015 07:00","26226","26618"
"09.09.2015 07:00 - 09.09.2015 07:30","28091","27937"
"09.09.2015 07:30 - 09.09.2015 08:00","30770","32050"
"09.09.2015 08:00 - 09.09.2015 08:30","34151","34955"
"09.09.2015 08:30 - 09.09.2015 09:00","37226","38983"
"09.09.2015 09:00 - 09.09.2015 09:30","38876","41536"
"09.09.2015 09:30 - 09.09.2015 10:00","39506","42651"
"09.09.2015 10:00 - 09.09.2015 10:30","40002","42736"
"09.09.2015 10:30 - 09.09.2015 11:00","40669","43046"
"09.09.2015 11:00 - 09.09.2015 11:30","40750","43443"
"09.09.2015 11:30 - 09.09.2015 12:00","40931","43346"
"09.09.2015 12:00 - 09.09.2015 12:30","41203","43518"
"09.09.2015 12:30 - 09.09.2015 13:00","41458","43571"
"09.09.2015 13:00 - 09.09.2015 13:30","41726","43680"
"09.09.2015 13:30 - 09.09.2015 14:00","41767","43515"
"09.09.2015 14:00 - 09.09.2015 14:30","41467","43522"
"09.09.2015 14:30 - 09.09.2015 15:00","41269","43294"
"09.09.2015 15:00 - 09.09.2015 15:30","41024","42904"
"09.09.2015 15:30 - 09.09.2015 16:00","40750","42551"
"09.09.2015 16:00 - 09.09.2015 16:30","40457","42175"
"09.09.2015 16:30 - 09.09.2015 17:00","40725","42033"
"09.09.2015 17:00 - 09.09.2015 17:30","41384","42655"
"09.09.2015 17:30 - 09.09.2015 18:00","42197","43161"
"09.09.2015 18:00 - 09.09.2015 18:30","42827","43757"
"09.09.2015 18:30 - 09.09.2015 19:00","42808","44041"
"09.09.2015 19:00 - 09.09.2015 19:30","42318","43736"
"09.09.2015 19:30 - 09.09.2015 20:00","41764","43318"
"09.09.2015 20:00 - 09.09.2015 20:30","41296","43045"
"09.09.2015 20:30 - 09.09.2015 21:00","41354","42839"
"09.09.2015 21:00 - 09.09.2015 21:30","42216","43533"
"09.09.2015 21:30 - 09.09.2015 22:00","41919","44285"
"09.09.2015 22:00 - 09.09.2015 22:30","40497","42697"
"09.09.2015 22:30 - 09.09.2015 23:00","38700","41271"
"09.09.2015 23:00 - 09.09.2015 23:30","36672","39134"
"09.09.2015 23:30 - 10.09.2015 00:00","34290","36985"
"10.09.2015 00:00 - 10.09.2015 00:30","31803","34779"
"10.09.2015 00:30 - 10.09.2015 01:00","29640","32058"
"10.09.2015 01:00 - 10.09.2015 01:30","27816","29384"
"10.09.2015 01:30 - 10.09.2015 02:00","26449","28059"
"10.09.2015 02:00 - 10.09.2015 02:30","25510","26665"
"10.09.2015 02:30 - 10.09.2015 03:00","25510","26416"
"10.09.2015 03:00 - 10.09.2015 03:30","25670","26289"
"10.09.2015 03:30 - 10.09.2015 04:00","25300","25896"
"10.09.2015 04:00 - 10.09.2015 04:30","25060","25574"
"10.09.2015 04:30 - 10.09.2015 05:00","24940","25467"
"10.09.2015 05:00 - 10.09.2015 05:30","24874","25413"
"10.09.2015 05:30 - 10.09.2015 06:00","24918","25512"
"10.09.2015 06:00 - 10.09.2015 06:30","25294","25586"
"10.09.2015 06:30 - 10.09.2015 07:00","26053","26455"
"10.09.2015 07:00 - 10.09.2015 07:30","28018","27803"
"10.09.2015 07:30 - 10.09.2015 08:00","30823","31816"
"10.09.2015 08:00 - 10.09.2015 08:30","33932","34871"
"10.09.2015 08:30 - 10.09.2015 09:00","36949","39028"
"10.09.2015 09:00 - 10.09.2015 09:30","38504","40816"
"10.09.2015 09:30 - 10.09.2015 10:00","39184","41960"
"10.09.2015 10:00 - 10.09.2015 10:30","39610","42016"
"10.09.2015 10:30 - 10.09.2015 11:00","40187","42013"
"10.09.2015 11:00 - 10.09.2015 11:30","40221","42777"
"10.09.2015 11:30 - 10.09.2015 12:00","40405","42851"
"10.09.2015 12:00 - 10.09.2015 12:30","40653","43036"
"10.09.2015 12:30 - 10.09.2015 13:00","40831","43096"
"10.09.2015 13:00 - 10.09.2015 13:30","41140","43209"
"10.09.2015 13:30 - 10.09.2015 14:00","41070","43248"
"10.09.2015 14:00 - 10.09.2015 14:30","40906","43023"
"10.09.2015 14:30 - 10.09.2015 15:00","40684","42679"
"10.09.2015 15:00 - 10.09.2015 15:30","40423","42262"
"10.09.2015 15:30 - 10.09.2015 16:00","40076","41887"
"10.09.2015 16:00 - 10.09.2015 16:30","39950","41632"
"10.09.2015 16:30 - 10.09.2015 17:00","40230","41683"
"10.09.2015 17:00 - 10.09.2015 17:30","41077","42129"
"10.09.2015 17:30 - 10.09.2015 18:00","41801","42500"
"10.09.2015 18:00 - 10.09.2015 18:30","42330","43110"
"10.09.2015 18:30 - 10.09.2015 19:00","42343","43280"
"10.09.2015 19:00 - 10.09.2015 19:30","41918","42954"
"10.09.2015 19:30 - 10.09.2015 20:00","41537","42453"
"10.09.2015 20:00 - 10.09.2015 20:30","41176","42199"
"10.09.2015 20:30 - 10.09.2015 21:00","41441","42111"
"10.09.2015 21:00 - 10.09.2015 21:30","41857","42809"
"10.09.2015 21:30 - 10.09.2015 22:00","41289","43441"
"10.09.2015 22:00 - 10.09.2015 22:30","39960","42413"
"10.09.2015 22:30 - 10.09.2015 23:00","38338","40757"
"10.09.2015 23:00 - 10.09.2015 23:30","36297","38908"
"10.09.2015 23:30 - 11.09.2015 00:00","34072","36793"
"11.09.2015 00:00 - 11.09.2015 00:30","31736","34511"
"11.09.2015 00:30 - 11.09.2015 01:00","29640","31974"
"11.09.2015 01:00 - 11.09.2015 01:30","28067","29358"
"11.09.2015 01:30 - 11.09.2015 02:00","26513","27955"
"11.09.2015 02:00 - 11.09.2015 02:30","25420","26784"
"11.09.2015 02:30 - 11.09.2015 03:00","25179","26278"
"11.09.2015 03:00 - 11.09.2015 03:30","25551","26070"
"11.09.2015 03:30 - 11.09.2015 04:00","25079","25796"
"11.09.2015 04:00 - 11.09.2015 04:30","24737","25396"
"11.09.2015 04:30 - 11.09.2015 05:00","24575","25347"
"11.09.2015 05:00 - 11.09.2015 05:30","24517","25215"
"11.09.2015 05:30 - 11.09.2015 06:00","24514","25196"
"11.09.2015 06:00 - 11.09.2015 06:30","24805","25412"
"11.09.2015 06:30 - 11.09.2015 07:00","25678","26234"
"11.09.2015 07:00 - 11.09.2015 07:30","27459","27524"
"11.09.2015 07:30 - 11.09.2015 08:00","29854","31430"
"11.09.2015 08:00 - 11.09.2015 08:30","32866","34230"
"11.09.2015 08:30 - 11.09.2015 09:00","36060","38418"
"11.09.2015 09:00 - 11.09.2015 09:30","37920","40708"
"11.09.2015 09:30 - 11.09.2015 10:00","38925","41562"
"11.09.2015 10:00 - 11.09.2015 10:30","39350","41511"
"11.09.2015 10:30 - 11.09.2015 11:00","39726","41731"
"11.09.2015 11:00 - 11.09.2015 11:30","39879","42638"
"11.09.2015 11:30 - 11.09.2015 12:00","39961","42609"
"11.09.2015 12:00 - 11.09.2015 12:30","40159","42833"
"11.09.2015 12:30 - 11.09.2015 13:00","40394","42830"
"11.09.2015 13:00 - 11.09.2015 13:30","40721","42927"
"11.09.2015 13:30 - 11.09.2015 14:00","40786","42769"
"11.09.2015 14:00 - 11.09.2015 14:30","40755","42367"
"11.09.2015 14:30 - 11.09.2015 15:00","40370","42002"
"11.09.2015 15:00 - 11.09.2015 15:30","39845","41478"
"11.09.2015 15:30 - 11.09.2015 16:00","39279","41027"
"11.09.2015 16:00 - 11.09.2015 16:30","38931","40806"
"11.09.2015 16:30 - 11.09.2015 17:00","38960","40758"
"11.09.2015 17:00 - 11.09.2015 17:30","39386","40878"
"11.09.2015 17:30 - 11.09.2015 18:00","39995","41311"
"11.09.2015 18:00 - 11.09.2015 18:30","40679","42103"
"11.09.2015 18:30 - 11.09.2015 19:00","40883","42202"
"11.09.2015 19:00 - 11.09.2015 19:30","40601","41818"
"11.09.2015 19:30 - 11.09.2015 20:00","40158","41451"
"11.09.2015 20:00 - 11.09.2015 20:30","39711","41282"
"11.09.2015 20:30 - 11.09.2015 21:00","39541","41356"
"11.09.2015 21:00 - 11.09.2015 21:30","39960","41953"
"11.09.2015 21:30 - 11.09.2015 22:00","39984","41767"
"11.09.2015 22:00 - 11.09.2015 22:30","38788","40375"
"11.09.2015 22:30 - 11.09.2015 23:00","37239","38869"
"11.09.2015 23:00 - 11.09.2015 23:30","35463","37105"
"11.09.2015 23:30 - 12.09.2015 00:00","33485","35582"
"12.09.2015 00:00 - 12.09.2015 00:30","31386","33602"
"12.09.2015 00:30 - 12.09.2015 01:00","29329","31234"
"12.09.2015 01:00 - 12.09.2015 01:30","27798","29586"
"12.09.2015 01:30 - 12.09.2015 02:00","26266","28169"
"12.09.2015 02:00 - 12.09.2015 02:30","25132","26470"
"12.09.2015 02:30 - 12.09.2015 03:00","24052","25415"
"12.09.2015 03:00 - 12.09.2015 03:30","24831","25208"
"12.09.2015 03:30 - 12.09.2015 04:00","24494","24912"
"12.09.2015 04:00 - 12.09.2015 04:30","24095","24401"
"12.09.2015 04:30 - 12.09.2015 05:00","23859","23831"
"12.09.2015 05:00 - 12.09.2015 05:30","23703","23650"
"12.09.2015 05:30 - 12.09.2015 06:00","23527","23381"
"12.09.2015 06:00 - 12.09.2015 06:30","23533","23431"
"12.09.2015 06:30 - 12.09.2015 07:00","23814","24134"
"12.09.2015 07:00 - 12.09.2015 07:30","24231","24789"
"12.09.2015 07:30 - 12.09.2015 08:00","25142","26528"
"12.09.2015 08:00 - 12.09.2015 08:30","26104","27931"
"12.09.2015 08:30 - 12.09.2015 09:00","27972","30235"
"12.09.2015 09:00 - 12.09.2015 09:30","29808","31912"
"12.09.2015 09:30 - 12.09.2015 10:00","32074","34381"
"12.09.2015 10:00 - 12.09.2015 10:30","33636","36081"
"12.09.2015 10:30 - 12.09.2015 11:00","35120","37012"
"12.09.2015 11:00 - 12.09.2015 11:30","35799","37861"
"12.09.2015 11:30 - 12.09.2015 12:00","36197","38320"
"12.09.2015 12:00 - 12.09.2015 12:30","36581","38431"
"12.09.2015 12:30 - 12.09.2015 13:00","36725","38330"
"12.09.2015 13:00 - 12.09.2015 13:30","36930","38233"
"12.09.2015 13:30 - 12.09.2015 14:00","36741","38033"
"12.09.2015 14:00 - 12.09.2015 14:30","36276","37832"
"12.09.2015 14:30 - 12.09.2015 15:00","35684","37157"
"12.09.2015 15:00 - 12.09.2015 15:30","35016","36408"
"12.09.2015 15:30 - 12.09.2015 16:00","34638","35730"
"12.09.2015 16:00 - 12.09.2015 16:30","34152","35324"
"12.09.2015 16:30 - 12.09.2015 17:00","33769","35231"
"12.09.2015 17:00 - 12.09.2015 17:30","33661","35547"
"12.09.2015 17:30 - 12.09.2015 18:00","34278","35680"
"12.09.2015 18:00 - 12.09.2015 18:30","35420","36230"
"12.09.2015 18:30 - 12.09.2015 19:00","36164","37193"
"12.09.2015 19:00 - 12.09.2015 19:30","36494","37447"
"12.09.2015 19:30 - 12.09.2015 20:00","36574","37551"
"12.09.2015 20:00 - 12.09.2015 20:30","36416","37472"
"12.09.2015 20:30 - 12.09.2015 21:00","36325","37466"
"12.09.2015 21:00 - 12.09.2015 21:30","36281","38457"
"12.09.2015 21:30 - 12.09.2015 22:00","37222","38780"
"12.09.2015 22:00 - 12.09.2015 22:30","36607","37471"
"12.09.2015 22:30 - 12.09.2015 23:00","35390","36334"
"12.09.2015 23:00 - 12.09.2015 23:30","34151","35038"
"12.09.2015 23:30 - 13.09.2015 00:00","32557","33602"
"13.09.2015 00:00 - 13.09.2015 00:30","31047","32213"
"13.09.2015 00:30 - 13.09.2015 01:00","29051","30321"
"13.09.2015 01:00 - 13.09.2015 01:30","27449","28814"
"13.09.2015 01:30 - 13.09.2015 02:00","26237","27513"
"13.09.2015 02:00 - 13.09.2015 02:30","24195","26038"
"13.09.2015 02:30 - 13.09.2015 03:00","23906","24918"
"13.09.2015 03:00 - 13.09.2015 03:30","23867","24488"
"13.09.2015 03:30 - 13.09.2015 04:00","23369","23765"
"13.09.2015 04:00 - 13.09.2015 04:30","22985","23287"
"13.09.2015 04:30 - 13.09.2015 05:00","22708","23021"
"13.09.2015 05:00 - 13.09.2015 05:30","22548","22911"
"13.09.2015 05:30 - 13.09.2015 06:00","22446","22962"
"13.09.2015 06:00 - 13.09.2015 06:30","22520","22773"
"13.09.2015 06:30 - 13.09.2015 07:00","22752","22945"
"13.09.2015 07:00 - 13.09.2015 07:30","23044","23209"
"13.09.2015 07:30 - 13.09.2015 08:00","23330","23987"
"13.09.2015 08:00 - 13.09.2015 08:30","24007","24544"
"13.09.2015 08:30 - 13.09.2015 09:00","25289","26758"
"13.09.2015 09:00 - 13.09.2015 09:30","26924","28297"
"13.09.2015 09:30 - 13.09.2015 10:00","28667","30232"
"13.09.2015 10:00 - 13.09.2015 10:30","30286","31803"
"13.09.2015 10:30 - 13.09.2015 11:00","32024","33574"
"13.09.2015 11:00 - 13.09.2015 11:30","33275","35210"
"13.09.2015 11:30 - 13.09.2015 12:00","34237","35872"
"13.09.2015 12:00 - 13.09.2015 12:30","34707","36193"
"13.09.2015 12:30 - 13.09.2015 13:00","35001","36613"
"13.09.2015 13:00 - 13.09.2015 13:30","35484","36972"
"13.09.2015 13:30 - 13.09.2015 14:00","35829","37330"
"13.09.2015 14:00 - 13.09.2015 14:30","35795","37293"
"13.09.2015 14:30 - 13.09.2015 15:00","35320","37105"
"13.09.2015 15:00 - 13.09.2015 15:30","34889","36096"
"13.09.2015 15:30 - 13.09.2015 16:00","34498","35657"
"13.09.2015 16:00 - 13.09.2015 16:30","34360","35598"
"13.09.2015 16:30 - 13.09.2015 17:00","34473","36088"
"13.09.2015 17:00 - 13.09.2015 17:30","34838","36986"
"13.09.2015 17:30 - 13.09.2015 18:00","35493","37053"
"13.09.2015 18:00 - 13.09.2015 18:30","36173","37395"
"13.09.2015 18:30 - 13.09.2015 19:00","36515","38148"
"13.09.2015 19:00 - 13.09.2015 19:30","36659","38321"
"13.09.2015 19:30 - 13.09.2015 20:00","36666","38496"
"13.09.2015 20:00 - 13.09.2015 20:30","36750","38548"
"13.09.2015 20:30 - 13.09.2015 21:00","36997","38919"
"13.09.2015 21:00 - 13.09.2015 21:30","37951","39763"
"13.09.2015 21:30 - 13.09.2015 22:00","38244","39909"
"13.09.2015 22:00 - 13.09.2015 22:30","37031","38802"
"13.09.2015 22:30 - 13.09.2015 23:00","35427","37366"
"13.09.2015 23:00 - 13.09.2015 23:30","33509","35725"
"13.09.2015 23:30 - 14.09.2015 00:00","31664","34257"
"14.09.2015 00:00 - 14.09.2015 00:30","29538","32154"
"14.09.2015 00:30 - 14.09.2015 01:00","27498","29695"
"14.09.2015 01:00 - 14.09.2015 01:30","25956","28095"
"14.09.2015 01:30 - 14.09.2015 02:00","24724","26856"
"14.09.2015 02:00 - 14.09.2015 02:30","23982","25218"
"14.09.2015 02:30 - 14.09.2015 03:00","24075","24504"
"14.09.2015 03:00 - 14.09.2015 03:30","24297","24439"
"14.09.2015 03:30 - 14.09.2015 04:00","24038","24112"
"14.09.2015 04:00 - 14.09.2015 04:30","23815","23852"
"14.09.2015 04:30 - 14.09.2015 05:00","23842","23763"
"14.09.2015 05:00 - 14.09.2015 05:30","24014","23412"
"14.09.2015 05:30 - 14.09.2015 06:00","24129","23071"
"14.09.2015 06:00 - 14.09.2015 06:30","24546","23337"
"14.09.2015 06:30 - 14.09.2015 07:00","25392","24116"
"14.09.2015 07:00 - 14.09.2015 07:30","27517","26026"
"14.09.2015 07:30 - 14.09.2015 08:00","30458","30046"
"14.09.2015 08:00 - 14.09.2015 08:30","33626","33143"
"14.09.2015 08:30 - 14.09.2015 09:00","36703","37007"
"14.09.2015 09:00 - 14.09.2015 09:30","38314","39193"
"14.09.2015 09:30 - 14.09.2015 10:00","38927","40728"
"14.09.2015 10:00 - 14.09.2015 10:30","39479","41076"
"14.09.2015 10:30 - 14.09.2015 11:00","40402","41682"
"14.09.2015 11:00 - 14.09.2015 11:30","40861","42130"
"14.09.2015 11:30 - 14.09.2015 12:00","41180","42391"
"14.09.2015 12:00 - 14.09.2015 12:30","41409","42584"
"14.09.2015 12:30 - 14.09.2015 13:00","41752","42715"
"14.09.2015 13:00 - 14.09.2015 13:30","42047","42790"
"14.09.2015 13:30 - 14.09.2015 14:00","42046","42470"
"14.09.2015 14:00 - 14.09.2015 14:30","41983","42120"
"14.09.2015 14:30 - 14.09.2015 15:00","41867","41788"
"14.09.2015 15:00 - 14.09.2015 15:30","41863","41478"
"14.09.2015 15:30 - 14.09.2015 16:00","41720","41133"
"14.09.2015 16:00 - 14.09.2015 16:30","41494","40877"
"14.09.2015 16:30 - 14.09.2015 17:00","41697","41294"
"14.09.2015 17:00 - 14.09.2015 17:30","42419","42240"
"14.09.2015 17:30 - 14.09.2015 18:00","43153","43150"
"14.09.2015 18:00 - 14.09.2015 18:30","43731","43584"
"14.09.2015 18:30 - 14.09.2015 19:00","43752","43532"
"14.09.2015 19:00 - 14.09.2015 19:30","43507","43609"
"14.09.2015 19:30 - 14.09.2015 20:00","43201","43466"
"14.09.2015 20:00 - 14.09.2015 20:30","42746","43957"
"14.09.2015 20:30 - 14.09.2015 21:00","43021","44591"
"14.09.2015 21:00 - 14.09.2015 21:30","43252","43967"
"14.09.2015 21:30 - 14.09.2015 22:00","42264","42508"
"14.09.2015 22:00 - 14.09.2015 22:30","40726","40882"
"14.09.2015 22:30 - 14.09.2015 23:00","38796","38764"
"14.09.2015 23:00 - 14.09.2015 23:30","36655","36643"
"14.09.2015 23:30 - 15.09.2015 00:00","34442","34193"
"15.09.2015 00:00 - 15.09.2015 00:30","32086","31148"
"15.09.2015 00:30 - 15.09.2015 01:00","29841","28897"
"15.09.2015 01:00 - 15.09.2015 01:30","28036","27311"
"15.09.2015 01:30 - 15.09.2015 02:00","26714","26342"
"15.09.2015 02:00 - 15.09.2015 02:30","25893","26035"
"15.09.2015 02:30 - 15.09.2015 03:00","26119","25927"
"15.09.2015 03:00 - 15.09.2015 03:30","25655","25644"
"15.09.2015 03:30 - 15.09.2015 04:00","25430","25335"
"15.09.2015 04:00 - 15.09.2015 04:30","25274","25181"
"15.09.2015 04:30 - 15.09.2015 05:00","25235","25149"
"15.09.2015 05:00 - 15.09.2015 05:30","25267","25147"
"15.09.2015 05:30 - 15.09.2015 06:00","25668","25364"
"15.09.2015 06:00 - 15.09.2015 06:30","26450","26190"
"15.09.2015 06:30 - 15.09.2015 07:00","28469","27819"
"15.09.2015 07:00 - 15.09.2015 07:30","31351","31712"
"15.09.2015 07:30 - 15.09.2015 08:00","34518","34070"
"15.09.2015 08:00 - 15.09.2015 08:30","37573","37847"
"15.09.2015 08:30 - 15.09.2015 09:00","39295","40323"
"15.09.2015 09:00 - 15.09.2015 09:30","39936","41538"
"15.09.2015 09:30 - 15.09.2015 10:00","40459","41823"
"15.09.2015 10:00 - 15.09.2015 10:30","41129","42601"
"15.09.2015 10:30 - 15.09.2015 11:00","41257","42740"
"15.09.2015 11:00 - 15.09.2015 11:30","41489","42924"
"15.09.2015 11:30 - 15.09.2015 12:00","41882","42811"
"15.09.2015 12:00 - 15.09.2015 12:30","42138","42682"
"15.09.2015 12:30 - 15.09.2015 13:00","42224","42548"
"15.09.2015 13:00 - 15.09.2015 13:30","42231","43005"
"15.09.2015 13:30 - 15.09.2015 14:00","42158","42767"
"15.09.2015 14:00 - 15.09.2015 14:30","41812","42497"
"15.09.2015 14:30 - 15.09.2015 15:00","41581","41905"
"15.09.2015 15:00 - 15.09.2015 15:30","41233","41687"
"15.09.2015 15:30 - 15.09.2015 16:00","40856","41609"
"15.09.2015 16:00 - 15.09.2015 16:30","40914","42030"
"15.09.2015 16:30 - 15.09.2015 17:00","41664","42164"
"15.09.2015 17:00 - 15.09.2015 17:30","42414","43483"
"15.09.2015 17:30 - 15.09.2015 18:00","43021","44073"
"15.09.2015 18:00 - 15.09.2015 18:30","43031","44309"
"15.09.2015 18:30 - 15.09.2015 19:00","42713","44109"
"15.09.2015 19:00 - 15.09.2015 19:30","42443","43732"
"15.09.2015 19:30 - 15.09.2015 20:00","42186","43137"
"15.09.2015 20:00 - 15.09.2015 20:30","42410","43566"
"15.09.2015 20:30 - 15.09.2015 21:00","42751","44389"
"15.09.2015 21:00 - 15.09.2015 21:30","42180","44243"
"15.09.2015 21:30 - 15.09.2015 22:00","40635","42797"
"15.09.2015 22:00 - 15.09.2015 22:30","38929","41296"
"15.09.2015 22:30 - 15.09.2015 23:00","36920","39253"
"15.09.2015 23:00 - 15.09.2015 23:30","34448","37536"
"15.09.2015 23:30 - 16.09.2015 00:00","31902","35158"
"16.09.2015 00:00 - 16.09.2015 00:30","29753","32369"
"16.09.2015 00:30 - 16.09.2015 01:00","28143","30340"
"16.09.2015 01:00 - 16.09.2015 01:30","27020","28386"
"16.09.2015 01:30 - 16.09.2015 02:00","26262","27271"
"16.09.2015 02:00 - 16.09.2015 02:30","26110","26949"
"16.09.2015 02:30 - 16.09.2015 03:00","26130","26926"
"16.09.2015 03:00 - 16.09.2015 03:30","25704","26591"
"16.09.2015 03:30 - 16.09.2015 04:00","25463","26380"
"16.09.2015 04:00 - 16.09.2015 04:30","25500","26186"
"16.09.2015 04:30 - 16.09.2015 05:00","25435","26059"
"16.09.2015 05:00 - 16.09.2015 05:30","25231","26124"
"16.09.2015 05:30 - 16.09.2015 06:00","25548","26253"
"16.09.2015 06:00 - 16.09.2015 06:30","26364","27028"
"16.09.2015 06:30 - 16.09.2015 07:00","28538","28375"
"16.09.2015 07:00 - 16.09.2015 07:30","31589","32527"
"16.09.2015 07:30 - 16.09.2015 08:00","34742","35461"
"16.09.2015 08:00 - 16.09.2015 08:30","37654","39224"
"16.09.2015 08:30 - 16.09.2015 09:00","39256","41349"
"16.09.2015 09:00 - 16.09.2015 09:30","39951","42437"
"16.09.2015 09:30 - 16.09.2015 10:00","40704","42457"
"16.09.2015 10:00 - 16.09.2015 10:30","41496","42882"
"16.09.2015 10:30 - 16.09.2015 11:00","41720","42768"
"16.09.2015 11:00 - 16.09.2015 11:30","41967","43130"
"16.09.2015 11:30 - 16.09.2015 12:00","42255","42931"
"16.09.2015 12:00 - 16.09.2015 12:30","42471","42992"
"16.09.2015 12:30 - 16.09.2015 13:00","42595","43043"
"16.09.2015 13:00 - 16.09.2015 13:30","42428","43256"
"16.09.2015 13:30 - 16.09.2015 14:00","42308","43111"
"16.09.2015 14:00 - 16.09.2015 14:30","42179","42875"
"16.09.2015 14:30 - 16.09.2015 15:00","42053","42658"
"16.09.2015 15:00 - 16.09.2015 15:30","41879","43200"
"16.09.2015 15:30 - 16.09.2015 16:00","41685","42409"
"16.09.2015 16:00 - 16.09.2015 16:30","41866","42364"
"16.09.2015 16:30 - 16.09.2015 17:00","42429","43109"
